"CC1_X";"CC1_Y"
0,00509168965374116;0,00191830159865353
-0,0158028416623213;-0,0119440677951639
-0,00275801357988458;-0,0261148687787771
-0,0114217469318619;-0,000659494660045553
-0,0037585899921292;-0,00358123923396252
-0,0135012737873265;-0,00904890775082617
-0,000397954592331581;0,00282513984254988
0,0588830479898201;0,0447178302597401
-0,0165467488331667;0,00310387730381303
0,0551520012646566;0,044746378550196
0,00777958218505469;-0,00211486188249934
0,000249446713317386;-0,0045115524432274
-0,0160827276694645;-0,00549579296009496
0,00833422981158996;0,0186917471798517
0,00581644397391835;0,00692803423704378
0,0227800657542702;0,0108100089258781
0,00782791381401955;0,014632815358101
0,0160059890565578;0,0199667069444618
8,07712305254057e-05;0,0126008837210516
-0,00547339528763917;0,00649801231856176
-0,0307551266412173;-0,024135922814772
0,00357184312514617;0,00680183386719641
0,0125952763972455;0,00309143460489445
0,0106225808547831;0,0146317621878954
0,0219298573274709;0,0106895276194968
-0,0271406249973786;-0,0316523338073604
-0,0298794248803693;-0,0223750275549714
-0,0226515797873796;-0,025980228148862
-0,0130724920258027;-0,00676258446339379
-0,00907705093698847;-0,0119564833406008
-0,0209521993003807;-0,0192270332605833
-0,0398678298922758;-0,0291259609329976
-0,0020733935930512;0,00675164544995835
-0,0264984021443865;-0,0298613211147782
-0,0188483592560676;-0,00840959945191527
0,00118089887658995;0,000865861794276851
0,0201916204822861;0,0262684745198359
-0,00373777120280341;-0,00114483482084727
-0,0105896053785623;-0,0245997477808193
0,00286454092575133;0,0014113910376993
0,00666712837594878;0,0269434047190517
0,00280859920696567;0,00700835529487937
0,0095300989841839;0,0143986733646035
0,0465196923043344;0,0210457180964904
0,0164700866567519;-0,0134632102015524
-0,0039898336851229;0,0063064311464061
0,00524935617995771;-0,00513469944140216
0,0100974955232522;0,00799121433411101
0,00449051286135871;-0,0252948991201353
0,00854281446381008;-0,0133009776013874
0,0101736316638715;0,0261618946359914
0,00696035342081051;0,00799404386796738
-0,0288286796329234;-0,0134632102015524
0,0190208631376133;0,0282637452180464
-0,0171607990798059;-0,0302023858322069
-0,00870543179055017;-0,00904214392461098
-0,0243316589157322;-0,0272032865575147
-0,0105996231239993;-0,0104382738166881
-0,0089803136660386;-0,0261313739507933
0,0125263586758964;0,00330111937298989
-0,0366054753444866;-0,0304956557196882
0,0123265521567056;0,00776330041200333
0,0029499931571927;0,00744902818208258
-0,0193713489372434;-0,0270049483436719
-0,0279131869136527;-0,0149105696569075
-0,00716426513993561;-0,0179511982973632
0,0162685275007824;0,00657203967747004
-0,00282371018468381;-0,0147263749800498
-0,0240799108236691;-0,00529976513994159
-0,0293691387611282;-0,0265269597746079
-0,00511422561182066;0,00530383484804333
-0,0165016170508443;-0,017454975772842
0,00176861927066221;-0,0267506631115783
-0,00886684022854229;-0,0117691361181029
-0,00842801383694912;0,000255291621438731
-0,0110061200065565;-0,0260781652617974
-0,0247631133421529;-0,0142665399131916
0,0143845457355506;-0,00991322379415759
0,000860510626106642;0,0129654443378765
0,0170577995960769;0,0129045825013016
-0,0206690786451362;-0,0191982271464433
-0,00379450830156354;0,00327489903013373
-0,0183205441241744;0,00131483681229871
-0,0350575165872987;-0,0354566440888981
0,0620598387142476;0,0517908829684322
-0,0125648116035923;-0,00815101068361878
-0,00273405491775728;0,00382829759063029
-0,010743717870452;0,000519976094118969
-0,000581858082415723;-0,0139590542532855
0,0226646462282589;0,0253147281229809
0,00439330593720684;-0,00496378114893442
-0,00607733542625954;-0,00284940142318118
-0,00233735693822241;0,0240213740925269
0,00514872050072305;0,0265721521881872
-0,0131827817645021;0,00572421303526446
-0,0239806102113262;-0,0134632102015524
-0,0309893974997676;-0,0232924057586368
0,00686435711884098;0,0183086681723275
0,00806301930129711;-0,00382917822834535
0,00131601438372549;-0,00835182158000152
0,0166864279688012;0,0104536189466807
0,0161516992316773;0,0117743400988775
-0,0209374823245913;0,0102188150892418
-0,0127697772525707;-0,00385601155372903
0,00960992035432675;-0,00580669948965745
0,0108959972249083;0,012533563743396
0,0362708370403491;0,0694951065207577
-0,0168317407436347;0,0176249457431543
-0,00688228378632861;-0,00885636375229754
-0,0164661059337959;-0,0168109221753469
0,0133502616737043;-0,00282957086558296
0,0163229769818987;-0,000711703472206635
-0,012178824219757;-0,011934036444982
0,00487568212976873;-0,0198174899528215
0,000216253352971134;-0,0181483982491148
-0,0262910084636392;-0,0169087221603344
-0,00884353263109357;-0,000426743189392611
-0,00165788256623302;-0,0104941630336631
-0,0209248507132667;-0,0099407079302021
-0,00469030470323734;-0,00466399195270535
-0,0208768803294554;-0,0178222921628257
-0,0343501620752625;-0,0180799197287696
-0,00459634207966758;0,00188205742352085
0,0286758938591195;-0,00755413905576587
-0,0100012218158226;-0,0187224226108082
-0,000463478258278483;-0,00732611056210485
0,0175692945291512;-0,0279059687464068
0,0113660267518098;0,0290385994465547
0,0496733436472665;0,0287565872982363
0,07193566044926;0,0564415705272873
0,00203724878789846;0,049052036935831
-0,0136649007656847;-0,0133988552859893
-0,00082689886464658;0,00254057178337688
-0,033916430716677;-0,0317739461223737
0,00277915029918739;0,0196240039563627
-0,0130607005270163;-0,0225507191984325
-0,0282043351286029;-0,0270272982531438
0,0659252585585912;0,0588372350832783
0,0131087060445229;0,00341454573029885
-0,0218276970500824;0,0218057522183622
0,0336184538717002;0,0221730328842936
-0,00647451417913033;0,0108471780084647
0,0205407626799365;-0,00105097466922642
0,00688252480413557;-0,0106813092866286
0,0183001922606069;0,0116364169645537
0,0148744231962235;-0,0231776437889238
-0,034299169245411;-0,025925394094344
-0,00487980396070268;0,00523405053009697
0,00852101536897264;0,0131251897481065
0,0085872973540572;0,00296829071477989
-0,00713517520885119;-0,00799111684192183
-0,0139812036213352;-0,00937874969389018
0,0171815014246503;0,0172709840858543
-0,0295556507041489;-0,0349462668817887
0,0117418083555648;-0,00246224553277284
0,0474715102910176;0,0565831631458728
-0,0153473818205097;-0,028846636701971
-0,0191941515655539;-0,0284693729030556
0,0121167030936998;0,0242163436468523
0,0183819288603763;-0,00192307631663553
-0,029157022162652;-0,0165279438385087
0,0266980457028928;0,0195447819251485
0,0114864746634833;0,00514231131219174
-0,00185789176959194;0,00764922092686147
0,00907728237448233;0,0178285628755245
0,0133025082899295;0,0310747690492284
0,0115868467038629;0,0115937926977794
-0,0365812072680939;-0,0321201208405482
-0,0171575473340463;-0,0114252802844109
0,00377203741874734;0,00800545110028311
0,0378448511657583;0,0380809197985121
-0,0211662300265491;-0,0277608451656953
-0,0203616884879146;-0,0185887856278216
-0,0207083788543534;-0,0266449727095528
-0,025798062093434;-0,0274706677494089
-0,00135051830367344;-0,0223179613243964
0,0123348987721551;0,0143603839757504
0,00973613380345726;0,00627253806449889
0,00204547687037241;-0,0198839910757222
-0,0331795715778797;-0,0307098997152967
0,00192980864319127;0,00667472779596054
0,0352887020259538;0,0527592552213842
-0,0055382815601629;-0,00705260965958239
-0,0210218791647703;-0,027613549704241
0,0371279862631218;0,0267326706183031
0,00762698912756488;0,0149801033340881
-0,0210933838747666;-0,00762412777329524
-0,0199048650671688;-0,0149507704018695
-0,0235048621437535;-0,0292124517149909
0,00345366191043921;-0,00289290019266752
-0,0112456206467753;-0,0284098888205906
-0,00579075139847567;0,00819530581156099
-0,0295506107216042;-0,0276350610982785
-0,0259646741323803;-0,0134632102015524
0,000413758976935727;0,00408065847360453
-0,0240156423716638;-0,0226709289605187
0,0110139858377354;-0,0134632102015524
-0,0197759734105757;-0,019077792464741
-0,00985177719623671;-0,0036643998629629
-0,00704657830695479;-0,000868813438736246
0,0232832710374341;0,0467397801224234
-0,0169384225807843;-0,0322178027141205
-0,0164466447474042;-0,0102141983868176
0,0223652984887352;0,0136018403193958
0,00325437736590993;0,00158709318950599
-0,0192810572765344;-0,0134632102015524
0,0167482671330429;0,0232871622490784
0,0475132825424328;0,0318276843503154
0,0108322144235419;0,0297739058430794
-0,0134427202305119;0,0111168543542378
0,00684190019522918;0,00658495982768126
-0,000724309507444501;0,0047997518563336
0,028600913540648;0,0730960885060011
0,0164820419802258;0,0291212205558102
-0,0354232231073529;-0,0254259609845903
-0,000613367987506589;-0,0208052349541283
-0,0388950246087338;-0,0339513861673068
-0,00761554371503978;-0,0134632102015524
0,0211522555606689;0,0222523875089428
0,0027659992656255;0,0358626326289402
0,0143790726553651;0,00999094023007963
-0,00656708793493144;-0,0261905958811896
-0,0101907952158028;-0,00952727129362203
-0,000629800075558049;-0,00826281750362587
0,0136762131724091;0,0164464750970893
0,0181918370522235;-0,00112119193065058
0,0163254944811863;-0,0171502582967607
0,068154778706854;0,0674448149818005
0,0123910506167157;0,00246524564850607
-0,0233337607093599;-0,00433788346883918
0,0122303628203892;-0,00133383549687842
0,053740074547038;0,0726027524166745
-0,000307157048519401;-0,00955082664530302
-0,00182275899383915;-0,0134632102015524
0,00661119129168515;-0,000425914605200634
0,000694960993166188;0,00259477656217456
0,0118851556011466;0,00985024128548333
-0,00732911165786286;-0,0101331198630553
-0,0120735002767443;-0,00382992763766629
0,0106621727015898;0,0132671944689491
0,0245814343714311;0,035266450087042
0,0169108757078877;0,0133674539678455
-0,0301709033324911;-0,0259284521773353
0,02557239273924;0,0203224396609079
-0,0353823413982909;0,00220856680412997
-0,00930015272980233;-0,00570824307938364
0,00437624067413165;-0,0102953204049852
0,00429946075063409;-0,0131452309994387
0,0112635896162611;0,0136325018342522
0,0155884514834883;-0,00032073916212603
-0,00257575366160997;-0,00214658709599473
-0,00272492007562736;-0,00251418370269941
-0,0198282131876292;-0,0156297611287886
-0,00853045419329735;-0,00016433579794505
0,0145458604113572;0,00634227511007942
-0,0126713290908652;-0,0210412892654222
-0,00233623889346007;0,0228522932870713
-0,0151969820437345;-0,00299390059609411
-0,011454295737927;-0,0134632102015524
-0,0156537139776308;-0,000919394295067157
-0,0288100937094125;-0,0183208292373852
-0,002846083191413;-0,00665038557726245
0,0040485143645801;0,00557582533173257
0,00654426568193471;-0,00151627758340086
-0,0110359308706033;-0,000340039937781422
5,94197292338895e-05;-0,0215917206995482
-0,0256006747692992;-0,0236953578968334
-0,00744157747646058;-0,00681502806047135
-0,0385225450252342;-0,0198167549542022
-0,0032224571336683;0,00246288055974686
0,00765701218523518;0,00472270810585211
-0,00915411632394388;0,016351249927276
0,0093167957253126;-0,000859182448498713
-0,00742040966422827;-0,0195713085336073
-0,0166844711690658;-0,00987991575052576
0,0138968861184408;0,00234654277516496
-0,0276729533956346;-0,00815525241327949
-0,00411320868774214;-0,0286641132044586
0,00731337686713439;0,000997569434738106
0,00467447350992227;-0,00836939113429151
0,0196769272335094;0,025491539659799
0,00432431782829415;-0,0165074695081434
-0,031740870663678;-0,0241037369893913
-0,0279353919655096;-0,0213561954584918
0,0256177611904255;0,0295669652969716
-0,0328068104310744;-0,0193672438629726
-0,0292415612938013;-0,0134632102015524
-0,0116038762165835;0,00664186376603056
-0,0326735966959701;-0,0277961321032888
0,00919650955821937;0,00876010041986682
0,0102241923588074;-0,0124837770924194
-0,00870720216444842;-0,00829494959628021
-0,017368310885527;-0,0134632102015524
0,00964383303932861;0,00252304469321408
0,00876422092625585;-0,00623958725992811
-0,00813312775346657;-0,0215892129528474
-0,0303545235078486;-0,0248065728020497
0,0112656145164283;0,0114339258194214
0,00985218588464351;0,0101700620008323
0,00915954296878235;0,0107512247163229
-0,0240702324576286;-0,0324521690437492
-0,0144345834380855;-0,0264640369587321
-0,00136874548552285;-0,0110368750845741
0,000775412128070826;-0,00665695309656846
0,0149219823235222;0,0279240891920778
0,0279204571513209;0,0394600641322888
-0,00823549014004558;0,00148632535063074
-0,00986440066923896;-0,0249738935878653
0,069875633595979;0,0780296319783983
-0,0140442542240597;-0,0211295739580292
0,0131514611360158;0,0187604650809256
0,00321913080083847;0,0130375259783501
0,0281854142360286;-0,00460093210424363
-0,0225719521066778;-0,0210506566603241
0,0171258676529722;0,0238239735973897
-0,0278686231740603;-0,0134632102015524
-0,0171839533310156;-0,0174536461601142
-0,0135482853111239;-0,0244440904472325
-0,0247484755533668;-0,0134632102015524
0,0102507962139025;0,00641215832119349
-0,0269736876793561;-0,020670606793739
-0,0214848187798655;-0,0203874186487589
0,00654878112605655;0,00335509846489714
-0,022783910223588;-0,0211441697751041
-0,0154513710455528;-0,00846702945387707
-0,00221936865260152;-0,000230944508975205
0,0187141135807338;0,0125985364794475
-0,00858307711113599;-0,00520699826881707
0,010478702246863;0,0109602112024045
-0,0183705193263302;-0,00785874627038148
-0,0068126197896977;-0,000579117311625039
0,0026054614772539;0,000705222660878764
-0,00206677456068806;0,00824603926456778
0,0181373482676035;0,0188188690119572
0,0123097429491918;0,0103452138100966
0,000851588552501507;-0,00114974558294665
0,00264363558238734;0,000288434924955432
-0,00439127609388752;0,000485486158651627
-0,0187285373479956;-0,0119274022518342
0,00731708651465279;0,00661513165627368
-0,00593855763394109;-0,00572293691893477
0,00867584775243421;-0,00423468854925802
0,00902822726850526;-0,000357863918932328
-0,0248501649433372;-0,0105189588841591
0,0126669779751602;-0,00151989360757381
-0,0357249163031034;-0,0171913658956407
-0,0118676222443125;-0,00249183795050021
0,00252831264670082;0,00347993734060682
-0,0204115890128059;-0,00838587980659189
0,0110545155997866;0,0354667576251439
0,0158216350884883;0,00659197651291907
-0,0329984570021247;-0,0157267337052514
0,0224839666245752;0,02939069881367
-0,0179618760283965;-0,0114347968749581
-0,011081523823943;0,0038203308524325
-0,000708662747202428;-0,00036012548998846
0,0459308533391943;0,0520676829925995
-0,00750717658468796;0,0264976986339608
0,00500343691271878;0,00570263559607318
-0,0102326049688946;-0,0025026625396493
0,0128109707533666;-0,00718368383757269
0,0619472724357304;0,0467132161467193
0,00881000797927912;0,00826981050456268
4,93629979172807e-05;0,0166915733228493
0,00429949263912111;0,00827143354571903
-0,0149943691604293;0,017029805175485
-0,00292710868573899;0,0343274349468471
-0,000326182335883089;0,00056327949712588
-0,028202333219326;-0,0243262837556916
0,00782684746146044;0,0341473043906513
0,00981074507071629;0,00581940249083501
-0,0100787020257848;-0,00272388578125092
0,00381082477908562;0,00151627837503491
0,0062901773740796;0,00338323379233891
0,0125691017355145;0,0315127532780858
-0,00211240689948096;-0,000793464476638831
0,025969722296625;0,0251525179864623
-0,0338836776078899;-0,0288984083792299
0,0465327339124133;0,0196154081756391
-0,00163432812657259;-0,00238279574767436
0,040650045575004;0,0657837305295211
0,0024535813088291;0,0235138010176691
-0,0275727460979307;0,00216313665171636
-0,0124381939665914;-0,000626224740804408
-0,0356766557664075;-0,026913388344546
-0,0231880135134741;-0,0266407794980374
0,00702098897538859;0,0179409206825179
0,0257170967979417;-0,00404962784198254
0,00546395199697672;0,0365193449406089
-0,0385309583552369;-0,0216662696131707
-0,00347812317588888;-0,00383239283102327
0,00184137695851422;0,0126648611010379
0,00816700435816944;-0,0232135044858752
-0,00609343955087565;0,0154214383748267
0,0164767589001148;0,0124735424404804
-0,0161150348129566;-0,0128906823602262
-0,0343621429357133;-0,0311263251817728
-0,00530689482506719;-0,000127596468475561
0,0198024389464316;0,0291407243470873
0,00960681187669721;0,00401924014430767
0,020002151050288;0,012321329820112
-0,0265140709163896;-0,0284001985202491
0,046281273662102;0,0469838043619086
-0,0365600393330176;-0,0353001396157285
0,0146499883112858;0,00350591184293667
-0,00306145567040048;0,000988366424157348
0,018761597024029;0,035342993371098
-0,0101581426734485;-0,00177477935418512
0,00586881962514435;0,000775037179949922
0,0447981734758336;0,0200109137405355
-0,00412715272261004;-0,00324840372438108
-0,0218273187859337;-0,0200205178790875
-0,01385108239603;-0,0226292083084959
0,0417733651349366;0,0402666288017539
-0,000908043202239959;0,00758731774910773
-0,0164981067383302;-0,0129109487307684
-0,0102205536692302;-0,00620962483656417
0,0199668812573624;-0,00575486384648532
0,00124050757032724;0,0059006884811343
0,0170678175655028;0,0445709497074863
0,0057987870134485;0,00484810764643616
-0,010245640421098;0,0110466759079982
0,0527792093590588;0,063872539921552
0,0210527781745202;0,0181308733227508
-0,0270267628956553;-0,015852836125502
-0,0199502145224638;-0,0254053469911452
-0,00359501315960065;-0,00547961142524702
-0,0366054753444866;-0,0289332914320957
-0,0281898106583361;-0,0249035558640325
0,0632662023858879;0,0464755341912865
0,00317946831477229;0,0231634205027137
0,0235002398187039;0,0204476853772638
0,0147169709350411;0,00611755525599674
0,00698154099908619;-0,0158019689887104
-0,000646945323418386;-0,029331359698231
0,000463102694071009;-0,00350602755594462
0,0077569304931583;-0,00767872760667112
-0,00573029225534341;-0,00242591014064795
-0,0215552524417571;-0,0114543730709234
-0,0109927140576529;-0,00351797647396036
0,0156873104106463;0,0109575205329977
-0,0158851080417163;-0,00212867874521947
-0,0381641271159631;-0,026277961400255
0,00484161029122677;0,00413035330296648
0,0657848938969752;0,0498661249640598
0,0405389178363723;0,0221959791522744
-0,0406075128777901;-0,0261900088402881
-0,0203908112703945;-0,0252890846596644
-0,0138915160929064;-0,0096022536379367
0,00914951137647996;0,0104643098897847
-0,00956441523884118;-0,00323285116814458
-0,0296389826638257;-0,024711418373175
-0,0237078521435239;-0,0252437838504039
-0,0123204434606925;-0,0253644838135696
0,0554821480896929;0,0112734948535018
-0,0154063024136523;-0,008028783886885
-0,0252195220440107;-0,0335174341729149
-0,00351350237320414;-0,00942276263518838
-0,00213321269733528;-0,000141320347315057
0,0112350438281637;0,00125605828742959
0,0187429429765867;0,0236176089257569
0,0191214438684293;0,0130103107561282
0,0013652667116128;-0,00610874946187029
-0,0182065739293216;-0,0134632102015524
-0,0310599161803395;-0,0230566658310564
0,0022070635880074;0,00590367576832233
0,00688452192691906;0,00213291340869406
0,00228315216590299;0,00643562414350792
-0,0151662535878887;0,00781269794996025
-0,0267087516348616;-0,0134632102015524
-0,017323165130573;-0,0279136833617802
0,00275797465061287;0,0124390571808662
0,0501220877183947;0,0477002093670091
-0,0276963286835553;-0,00296850495868069
0,0579154257440336;0,0447304895120865
0,0513742776757008;0,0447014497150012
0,0128227850171116;0,0176671696331637
0,0551415827019047;0,0363337124023184
-0,0136656556782198;-0,0042869431001107
-0,00357728669988257;-0,02932829806038
0,00671872502636617;0,0431027146554205
-0,00304266592999876;-0,00340194514401892
-0,0206889178675301;0,00694557345980555
-0,0109431273231667;-0,00722958523912369
-0,0216328198272786;-0,031134983103576
-0,0249144999775042;-0,0266835184092676
-0,0166630318606967;-0,0134632102015524
-0,00027833410534737;0,000397327374840271
-0,0087049642218625;-0,000545091981933613
-0,0189730838395636;-0,00196533107489292
0,0254327016211005;-0,0180339367445259
0,0102689952247385;0,00826620141122022
-0,0119279486469184;0,0244356142830123
0,020215755223016;0,0159263128767437
-0,0187514571861112;0,000202677123129472
-0,00781187454104427;0,00206299903219928
-0,0293380436157354;-0,0332669930378755
-0,0141408031066584;-0,0190537401305747
0,00727542657416893;-0,0134632102015524
0,00100477549921031;-0,000474233787977488
0,0120805654062688;0,0168092568390178
0,010426603155982;0,0153875434609811
0,0454460890162709;0,0415944242869824
0,0536356387949101;0,0235435348609915
-0,0187915466009639;-0,0183012699055021
-0,0125453454292983;-0,00554151268134288
-0,0291026994983995;-0,0287008061707999
-0,030550496880012;-0,023346524695216
-0,0101689879655322;-0,00805850394111077
-0,0177454739276624;-0,0102567232391068
0,00663321260317716;0,00825392037147739
-0,0365812072680939;-0,0269008007900103
-0,0341525942088739;-0,0134632102015524
0,0119236920617452;-0,00164126872463151
-0,0161371425734476;-0,00961282818810942
0,0167399743752636;0,0051489517231822
0,0303532005384799;0,0245451554162982
0,0150934226003386;-0,0220960746144547
0,0435619382866336;0,0487654356440305
-0,011419454432966;0,0255835108098917
0,00303457173415691;-0,00111685091503545
-0,0173309829028986;-0,0272140307771073
0,019448860068841;0,0130467557763784
-0,0149166420238659;-0,0134632102015524
0,0177130507811296;0,0143753258289141
-0,021554949075612;-0,0105176000750814
0,00752020783023507;0,0124977902033551
-0,0355937804529833;-0,0237301519172074
0,00381212516987557;0,00323436380269551
0,0531024996293285;0,00611525763718813
-0,00511021136390131;-0,0204336893510846
-0,0213573424484374;-0,00651815989480169
0,0191093732460065;0,00421364489755251
-0,0316891485972498;-0,0236187634218255
0,0127563598853156;-0,0203550611566726
-0,00951859395088268;-0,0133050110679178
-0,0245810166111194;-0,0217777943211217
-0,0114912458568838;-0,00750759290065963
0,00851974859030598;0,00486395442781104
0,0521598612240118;0,0391267939706889
0,0257603206267276;0,0342358996676718
-0,00347491175578266;-0,00268295433942625
0,00204676744951334;-0,0177493595225531
0,0197523519133468;0,0263041323130335
-0,0091207133859578;-0,0210838379219739
0,002351135028994;0,000522528536556306
-0,0138525038579235;-0,0197763569994628
0,0654436567747691;0,0681441595127848
-0,0103641346391227;0,000235495093841522
-0,0271318404444155;-0,0240330036955021
-0,000678348329706768;-0,0234727198440485
-0,00689135614105714;-0,0116313657782695
0,00753362788266785;0,000114813062634637
-0,00860935741827872;-0,00990798718726326
-0,0183188290823946;-0,0152239892429145
0,000153299143802026;-0,021132796357378
0,0101896544190728;-0,0134632102015524
0,0195182179335967;-0,00265811061240342
0,00263962159152905;0,00155994189363396
-0,0194695317279844;-0,026408821267354
0,00863048076677785;0,00854204307659748
-0,00140021963284539;0,00203741624859424
6,74710776777345e-05;0,0313061524106631
-0,00446955705611196;0,000388212289235064
0,0247956010877089;0,00541033950453327
-0,0175275104271513;-0,0134632102015524
0,00363456960315537;-0,0134632102015524
0,00912218791368604;0,003457701258138
0,0673925145854483;0,0423819486004139
0,00597214649198725;-0,00719035000579327
-0,00311385424790689;-0,0104030109739112
0,00081043268625006;0,000895105042184224
0,000866540855758671;-0,00982161968220124
-0,030028746854189;-0,0275845034828409
-0,0227544840636989;-0,0230160039371556
0,00739289984087057;-0,0101767583387379
-0,0298161249777536;-0,0230066842049274
-0,00547982233272885;-0,0239657092960836
-0,0141356451405506;-0,021739109838036
-0,0208332752339555;-0,0244499755982561
0,0113248341152278;-0,000252053575673906
0,0190924765957121;-0,0184472580341372
-0,0173387039460623;-0,00462978581125653
0,0135516786066665;0,0132764308699464
0,00632781109879689;-0,00880320046873071
0,013755591863388;0,0109811672644418
-0,0318995956083187;-0,0116955070624269
0,0053065943616282;-0,0131314771769588
-0,00257812173037058;-0,031254129991404
-0,016341420517577;-0,0145409439465768
0,00337189391742534;-0,0219556020912334
-0,0132017022397673;-0,0306143946655331
0,064352468450461;0,0529830556887755
-0,0293901333255677;-0,000595094568793482
-0,024946052407711;-0,0233824445546623
-0,0189600460745493;-0,000520687865855412
-0,0028601001350645;-0,00835005889124252
0,0203378330470058;-0,0147602761749917
-0,0231217502067853;-0,0184731984507054
0,00209816038834192;-0,00345832539108539
0,00213331884827205;0,0249297760678775
-0,0202429625063444;-0,0268179236343216
-0,0196959322978505;-0,0310138505979771
-0,0208299561802069;-0,0121519186116027
-0,018948206998105;-0,0147874313073665
0,0373452943266107;0,0198401096650517
0,0477621748315726;0,0559084970325444
0,00411542557235656;-0,00645471096715261
-0,0243743107548766;-0,0157490979095744
0,0107185357128904;-0,0134632102015524
0,000920501795845744;-0,0113564652495502
-0,0205788267352586;-0,0142987592206878
-0,0133127230811422;-0,0189026025501449
